,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4229,ፈጠረ,ወሰደ,ሁሌም,ፊት,ሰጠ,ተሻለ,ላቀ,አሰበ,አየ,በዛ,ትእግስት,አደለ,እንኳንም,ወለደ,,,,,,,,,,,,,,,,,,,,,,
4230,ሀሳብ,ደገፈ,ደገፈ,ሰበሰበ,መብት,ተአምር,ከለከለ,ገባ,ሰበሰበ,ደረጀ,መብት,አፈነ,ነጻ,ፍትሀዊ,ምርጫ,ድርግ,,,,,,,,,,,,,,,,,,,,
4231,ተገነዘበ,ቆጥ,ባጥ,ዘላበደ,ተበሳጨ,"""ዝም",አስተዋጽኦ,"ነው""",ውድ,እንኩዋንም,አይታ,አልተበሳጨች,,,,,,,,,,,,,,,,,,,,,,,,
4232,ጥላቻ,ምንጭ,ፈጠረ,ችግር,ባሰ,ጥላቻ,ምንጭ,ከመካከላቸን,ወጣ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,የሁለትውበትወጎች,ስማ,ሰማ,እንዲሁሞ,ስማ,ወገን,ውበት,ደግነት,አስተዋይነት,ቅንነት,አሳቢነት,ሩሁርህነት,ህመም,ረዳ,ኖረ,ይሄ,ውበት,ፈጠረ,ተገኘ,,,,,,,,,,,,,,,,,
4234,ዜና,አውታር,ተቃጠለ,መስጅዶች,ተቃጠለ,ሙስሊም,ሱቅ,አየ,ተቃጠለ,ቤተክርስቲያን,ግን,አየ,ቻለ,ግብር,ገንዘብ,ደሞዝ,በላ,,,,,,,,,,,,,,,,,,,
4235,ጌታ,ብልጽግና,እንግዲህ,ብልግና,ቀየረ,ይሄው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,ጠባብ,የፓለቲካ,አየር,ያዘ,ተንጫጫ,የሸገር,ነዋሪ,ዝም,የማይታዘብ,አይምሰልህእኛ,ከአገሪቷ,ፓለቲካ,በቃ,ልምድ,ዘና,ተንጫጫ,አይጠበቅብንምመቼ,ጠንቅቀን,ተረድተናልእሱንም,ቅርብ,ተግባር,አየ,,,,,,,,,,,,,,
4237,ብልጽግና,ፓርቲ,መሰረተ,መሰለ,ገና,ብዙ,ድራማ,መሰለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4238,የኣርሰናል,ደጋፊዋች,ግን,ማንችስተር,ተሸነፈ,ሻምፒዮን,ሊግ,ወሰደ,መሰለ,ኣይ,ትንሽ,ክለብ,ደጋፊ,,,,,,,,,,,,,,,,,,,,,,,
4239,ደስ,የአፍሪካዉ,አልማዝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,"""ሁሉም",ቁጥጥር_ስር,ፊት,አረፋ,"ነው""",ቧ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,ጀመረ,ብልጽግና,መንገድ,ለሁላችንም,እዉን,ጽኑ,ምኞት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,ኦነግን,ሸኔን,ጭጭ,መንግስት,ከበደ,ወይስ,ገባ,ነውኤድያ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4243,አማራ,ብሄር,ወይስ,ሀይማኖት,ግራ,ገባ,እኮ,ጎበዝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244,ልብ,ግን,አይደል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,ወሎ_ዩኒቨርሲቲ,ማረ,ማረ,ስራ,አወከ,ባላ,ተማሪዎችየአስተዳደር,ሰራተኛ,መምህር,እርምጃ_ወሰደ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,,
4246,መልካም,ስራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4247,ፖፕለቲካል,አክቲቪዝሙ,ማረ,ፖስቱ,ስር,ቆንጆ,ቆንጆ,ሴት,አበረ,አታች,ድርግ,ተያያዘ,,,,,,,,,,,,,,,,,,,,,,,,
4248,ሙስሊም,ጠበቀ,አይሁድ,ቤተ,መቅደስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,ከዝንብ,ማር,ጠበቀ,አለቀ,ፍንቅል,ተማረ,ትጥቅ,ትግል,ሄደ,ነዉ,አለባቸው,አለቀ,አነሰ,ፍትህ,ጠበቀ,በአቡነ,ድረስ,አማራ,ሁል,ጊዜ,አለቀሰ,ኖረ,,,,,,,,,,,,,,
4250,ልጅ,ህይወት,ቀልድ,ጠፋ,"""የተሰረቀን",ልብስ_ለበሰ,ተገኘ,ግለሰብ,"ተቀጣ""",በኢፌድሪ,አቃቤ_ህግ,ደረጃ,ዘገበ,በላ,ቅድሚያ,ትኩረት,ሽእ,ጉዳይ,ትኩረት,ሰጠ,,,,,,,,,,,,,,,,
4251,"""ትሻልን",ሰድጀ,ትብስን,መጣ,"አታድርስ""",ሰገጤ,ጨዋታ,ህግ,አወቀ,መሀይም,ፋቲክ,ለበሰ,ኦሮሞኛ,ተናገረ,መብት,ሰጠ,ስቴድዮም,ገባ,መራጭ,ምነው,ገታ,አጋጅ,,,,,,,,,,,,,,
4252,ህወሀት,ገለጸ,"""ከፌዴራል",መንግስት,ኖረ,ግንኙነት,ህግ,ህገመንግስትን,ድርግ,ኖረ,እንቅስቃሴ,ተቀባይነት,"የለዉም""",,,,,,,,,,,,,,,,,,,,,,,
4253,"""ጻድቅንም",ጻድቅ,ተቀበለ,ጻድቅ,ዋጋ,"ይወስዳል""",ማት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,ወያኔ,ጠፋ,ፈጠረ,ይገባቹሃል,ምድር,ደምመላሽ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255,ጫካ,መነጠረ,ጀመረ,የዋህ,የአዴፓ,አመራር,ተንሳፈፈ,ቀረ,ውን,መሰለ,,,,,,,,,,,,,,,,,,,,,,,,,,
4256,ነጻ,ተማረ,ገጨ,ትውልድ,ቀረ,አላህ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4257,በርታ,አብዛኛ,የአዲስአበባ,ነዋሪ,ጨረሰ,ሰአት,ድረስ,ድል_ዲሞክራሲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4258,ነበረ,ኖረ,ዛር,አመት,ተባለ,የማንሳታውስበት,ዘመን,መጣ,አሜን,,,,,,,,,,,,,,,,,,,,,,,,,,,
4259,አማራ,ኦሮሞ,ጥያቄ,ብሄረሰብ,ጥያቄ,ማእቀፍ,ፈታ,አተያይ,እኩልነት,ወሰደ,አማካኝ,ነገደ,ሰማ,,,,,,,,,,,,,,,,,,,,,,,
4260,ጠነከረ,ተማረ,ስራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,ዘጠኝ,ሞት,በጣ,ደጅ,ቆመ,ዘጠኝ,ሞት,ደጅ,ቆመ,ስምቱን,ተወ,ገባ,በለው,,,,,,,,,,,,,,,,,,,,,,,
4262,አቶ,ወርቁ,አይተነው,ቃል,ገባ,ሚሊዮን_ብር,ገቢ,ድርግ,ድጋፍ,ሰበሰበ,ኮሚቴ,አወቀ,,,,,,,,,,,,,,,,,,,,,,,,
4263,ኦሮሞ,ተማሪ,ውሻ,ቦታ,ገደለ,ግን,ጊዜ,ፈረደ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4264,አዲስ,የሴሌብሪቲ,አይኑካችንን,ተገኘ,አወቀ,ሙዚቃ,ሊድ,ጊታር,ተማረ,ቸከ,ወሬ,ዘበዘበ,"""ጃዝ",ፍሪደም,"ነው""",,,,,,,,,,,,,,,,,,,,,
4265,ውነት,እያንዳንዱ,ሰፈር,ምርጫ,ወረዳ,ወኪል,መረጠ,ምርጫ,ወረዳ,ተአማኒነት,ተቀባይነት,ያለውያላት,ምርጫ,ወረዳ,ችግር,መፍትሄ,መንገድ,ለይቶለይታ,የሚያውቅየምታውቅ,,,,,,,,,,,,,,,,,
4266,ልብ,ነካ,ህይወት,ግዜ,ጨረሰ,ጀመረ,ወላጅ,ፈጠረ,ቈየ,ጠበቀ,አይነት,ቅን,ወንድም,በዛ,,,,,,,,,,,,,,,,,,,,,,
4267,ጣለ,ልጅ,ድክመት,አየ,ጅምላ,መፈርጅ,ቻለ,ሁሌም,ቅን,ታገሰ,አሰተዋይ,ጥር,ሞከረ,,,,,,,,,,,,,,,,,,,,,,,
4268,ከነ,ው,ጭምር,ገዛ,በቀር,ያዘ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4269,ደቡብ,ክልል,አስተዳደር,ጽቤት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,ደገመ,አጠገብ,ቁጭ,ጭንቅላት,ነቀነቀ,አይዞህ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,ጤዛ,ገዳይ,ረፈደ,ምርጥ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,አማራ,ተባለ,ማንነት,ለም,ደሞ,ሀይለየሱስ,አዳም,አይነት,ጉድ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4273,አጭሶ,ግሽጣ,ራስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,የቤኒሻንጉል_ጉሙዝ,ባለስልጣን,አሶሳ,ነቀምት,ተጓዘ,ታጠቀ,ገደለ,ክልል,አወቀ,አቶ,አብዱላሂ,ሶጃር,ገደለ,ጥቃት,ቈሰለ,ክልል,የሸኔ,ታጠቀ,ተጠ,,,,,,,,,,,,,,,,,
4275,ክልል,ኖረ,ጥር,ምንዛሬ,ግኝ*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,ዋጋ,ቤት,ቦሌ,ተንደላቀቀ,ኖረ,ባዶ,ሆድ,ጐን,አለቀ,ኢርገንዶ,ለበሰ,አደነ,አይምሮውን,ነጠቀ,እንቅልፍ,ነቃ,ሀገር,ወደመ,አለቀ,,,,,,,,,,,,,,,,,
4277,ገጠመ,ብዙ,ፈተነ,አለፈ,ፈራ,ታላቅነት,ተረት,አሰበ,ሀይማኖት,ተቋም,ኧትፈርስም,ኧፍራሾች,ግን,ይፈርሳሉእመን,,,,,,,,,,,,,,,,,,,,,,
4278,ግብጽ,አገዘ,ሀገር,አፍራሽ,ተግባር,የተሰማሩ,ሸቀጠ,ወሎ,ወለጋ,ሸዋ,ኢሊባቡር,ጎጃም,ሶማሌ,አማራ,ኦሮሞ,ትግሬ,አየለ,ጠማ,ውሀ,ያለተቀናቃኝ,ቀማ,አሴረ,ወራሪ,ርካሽ,ሸጠ,ተጣደፈ,አወቀ,,,,,,,,,
4279,ኦርቶዶክስ,አመት,ክልል,ፈጠረ,ህገወጥ,የቤክ,ቃጠሎ,ግድያ,ክልል,ሰልፍ,አልወጡምፈርተውናእምነታቸውን,ናቀ,ወይስሀገራዊ,ባለቤትነት,ስሜት,ነገጥሩይሆናል,መንግስት,አገዘ,ሴራ,ረዳ,,,,,,,,,,,,,,,,
4280,ጆርዳና,ኩሽ,ቀጠረ,እንዴ,ምግብ,ግን,አበደ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ታላቅ,እስክንድር,ታሪክ,ሰራ,ተናገረ,ያላንዳች,ጥርጥር,ድል_ዲሞክራሲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,መላ,አርማጭሆ,ገጠር,ትምህርት,ቤት,መንግስት,መፍትሄ,ፈለገ,ዘጋ,አደጋ,ከፍ,,,,,,,,,,,,,,,,,,,,,,,,,
4283,ሞቀ,አይበርዳቸው,አዘነ,እብሪት,ሰለባ,ምስኪን,ትግራይ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,ሱዳን,ሱዳን,ወደብ,ጠቀመ,ዙሪያ,ስኬታማ,ውይይት,ድርግ,እኤአ,ሱዳን,መንግስት,ሎጅስቲክ,አገልግሎት,ዋለ,ፖርቱ,አቅራቢያ,ሰጠ,አር,ሜትር,ቦታ,ስራ,ዋለ,ስምምነት,ደረሰ,,,,,,,,,,,,
4285,ምስራቅ_ጎጃም,ሞጣ,በመስጂዶችና,ሙስሊም,ንብረት,አክራሪ,ፈጸመ,ሽብር,ጥቃት,አወገዘ,ጠራ,ተቃውሞ_ሰልፍ,ሰአት,ኮምቦልቻ,ተካሄደ,ተገኘ,,,,,,,,,,,,,,,,,,,,
4286,ኦሮሞ,ብዙ,ተስፋ,ጥሎብክ,ነበረ,ግን,ነገርለነፍጠኞች,መልእክተኛ,መሆንክን,አሰዝኖኛል,ቀረ,የመጠክበትን,አካባቢ,መርሰትክ,የመል,,,,,,,,,,,,,,,,,,,,,
4287,ፓ,ፓ,ቀዉጢ,ፖለቲከኛ,ለካ,ኬኛ,ፖለቲካ,መሰለ,እንዴ,ዝም,የምትቀደደዉ,,,,,,,,,,,,,,,,,,,,,,,,,
4288,ቴሌግራም_ቻናል,ቀላል,መረጃ,ተገኘ,ሊንክ,ተከተለ,አረገ,መልካም,ምሽት,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,አከከ,ይሄን,አወቀ,ለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4290,ድሮ,ፍቅር,እግዚአብሄር,የመልሰልን,ገጨ,ለየ,ተጨነቀ,እባካቹ,አይጠቅማቹም,ቦታችው,መለሰ,ምከሬ,ሰምታችዋል,,,,,,,,,,,,,,,,,,,,,,,
4291,ውነት,ያለሱ,ርዳታ,አልጋ,ድረስ,ተደረሰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,ግን,ከተማ,ወንበዴ,ወረረ,ድርግ,አቀደ,ነገረ,ተሳቃቀቅን,እኮ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,ቃልቻ,ዘፍን,ምነው,መላቅጡ,ጠፋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,አዲስ,ውህድ,ፓርቲ,ፕሮግራም,መሰረታዊ,ጉዳይ,አተኩሯል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,ግብር,ቀየረ,አዴፓ,አመት,አማራ,ስደት,ፈነቀለ,እንግልት,እስራት,ሞት,ግዛት,ሸረፈ,አማራ,ቍጥር,ውክልና,እልቂት,ፈጸመ,ፈጸመ,መሰረታዊ,አማራ,ጥያቄ,ፈታ,ተሳነ,,,,,,,,,,,,,
4296,እውነት,ተደሰተ,ስራ,ከተማ,ውጪ,ህብረተሰብ,ሰራ,ስራ,በዛ,ግድብ,መስኖ,ከብት,ርባታ,አካባቢ,ውሀ,ጠቀመ,ብዙ,ትኩረት,ሰፊ,ማህበረሰብ,ይሰጥእነዛም,ስራ,ሳምንት,ጐበኘ,,,,,,,,,,,,
4297,ጉራጌ,ዞን,አበሽጌ,ወረዳ,ደረስ,ሰብል,ጠበቀ,ዝናብ,ጉዳት,እንዳይደርስባቸዉ,በቅንጅት,ስብስብ,ስራ,ተሰራ,,,,,,,,,,,,,,,,,,,,,,
4298,ተቅለሰለሰ,ቲቸር,እስክርቢቶ,መምህር,"""",ወታደር,ጦር,ሜዳ,ትርፍ,ጥይት,"ነዉ""",ተባለ,ኖረ,,,,,,,,,,,,,,,,,,,,,,,
4299,ጉቱ,ጎበዝ,መታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,አለም,ነርስ,አለም,መጣ,ቅዱስ,አባት,ሆይ,ሰጠ,ጠብቃቸው,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,ክህደትን,ማት,ደግፍ,ኦሮሞ,ለማ_መገርሳ,ጎን,ቁም,ይሄ,መከራ,ደረሰ,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,ምርጫ,ወረዳ,ከፍ,ደረጀ,ውክልና,ነገረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,አሰበ,አወቀ,ግን,ገረመ,ከባድ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,ንብ,ብርጭቆ,ምናምን,አረፈ,ማለ,“ሲሳይ,ነው”,ውነት,ኖረ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,ብአዴን,መታ,አማራ,ሽብር,እየፈጽመ,ወያኔ,ተላከከ,ተጫወተ,ቀጠለ,በአርማጭኦ,ውንብድና,እኩር,ተግባር,ህጻን,አፈነ,ብር,ጠየቀ,ገደለ,ራስ,ብአዴን,ከተማ,መስጊድ,ቤተክርስትያን,ቅጥል,ራስ,,,,,,,,,,,
4306,የኤሌክትክሮኒክስ,ችግሮቾት,መፍትሄ,ግኝ*,የኤሌክትክሮኒክስ,ጥገና,ሞላ,እቃ,አቀርቦት,ሰጠ,ደወለ,አዘዘ,,,,,,,,,,,,,,,,,,,,,,,,
4307,ያሲን,ኑሩ,ተናገረ,ሰማ,እምነት_ተከታይ,ሊሰማዉ,ገባ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,“የሚጠብቀኝ,እናት,ጸሎት,ነው”,ነበረ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,ሿ,ሿ,ቀልድ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,ነክ,ጸረ,ሙስሊም,ተባለ,ነክ,ጸረ,ትግራይ,ተባለ,አማራ,ዛሬ,ጽሁፍ,ጽንፈኛ,ቄሮ,ጽሁፍ,አየ,ሰላም,ዋለ,ዛሬ,በሳለምነው,ግን,ታላቅ,እስክንድር,,,,,,,,,,,,,,
4311,መሀል,አገር,ትግራይ,ፍቅር,ልዩ,ውነት,ቀን,ኑሮ,ሰላም,ቀውስ,ገጠመ,ትግራይ,ጣመ,ለውጥ,ጣመ,አፈነ,ቀረ,የሚያንገበግበ,,,,,,,,,,,,,,,,,,
4312,ብዙ,እንክብካቤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,እረባክህሽ,ብርቅ,እንዴ,እንግሊዘኛ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314,የጋራታሪክማአለን,ራስ,ሚካኤል,መራ,ነበረ,ኦሮሞ,ፈረሰኛ,ጦር,በአድዋዉ,ውግያ,ኢባልጉሜ,ቈረጠ,ፎከረ,የዳቦርሚዳን,ብርጌድ,ድባቅ,መቷል,,,,,,,,,,,,,,,,,,,
4315,ይሄ,ጥናት,በቶሞካ,ቡና,ስፖንሰር,ተደረገ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,አላማ,ነዉ,ምትሉት,ባልድራስና,ኢዜማ,ተባበረ,ቅእት,አንድነት,ሀይል,ድምጽ,በተነ,ኢህአዴግ,አአ,ወንበር,ተገኘ,ምር,ማረ,ማርያም,አበረ,ሰበረ,,,,,,,,,,,,,,,,
4317,ገና,አወቀ,ነገርግን,ግልጽ,ምትጽናና,ደግ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,ደረሰ,መሪ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,እስኪ,ገመተ,መጣ,ምርጫ,አዲስ_አበባ,ተሸነፈ,ግእዝ,አልፋቤት,ዘረዘረ,መሬት,ውነት,ገለጸ,ግን,ትዊተር,ክበብ,ገለጸ,,,,,,,,,,,,,,,,,,,,
4320,“በመወለዱ,ብዙ,ደስ,ይላቸዋል”,ሉቃስ,ቅዱስ,ደግ,አቡነ,ተክለሃይማኖት,ታህሳስ,ወለደ,አባት,ረድኤት,በረከት,አማላጅነት,ለየ,ፈጠረ,ሆይ,ህዝብ,ቸርነት,ጠበቀ,,,,,,,,,,,,,,,
4321,አብቹ,ለውጥ,ምሳሌ,መሪ,ለውጥ,ደገመ,የሁላችንም,ሜዳ,ገባ,ተጫወተ,ፈለገ,ሂደት,ሁላችንም,መራ,መልካም,ተግባር,ተከተለ,ሀገር,ብልጽግና,እንስራ,,,,,,,,,,,,,,,,
4322,ኦሮሚያ,አናሳ,መብት,ግፍ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,ክርስቶስ,መልካም,አስተሳሰብ,አድናቆት,ኖረ,አለፈ,ለቤተ,ክርስቲያን,ወንጌል,አገልግሎት,ገንዘብ,ሞራል,ድጋፍ,ድርግ,መንፈሳዊ,ፕሮግራም,ተሳተፈ,ቻለ,ምድር,ህይወት,,,,,,,,,,,,,,,,
4324,ኢትዮጵያዊት,ቆንጆ,ራስ,አወቀ,ዊነት,ኰራ,ባህል,ትውፊት,በለጸጋ,ህዝብ,አወቀ,ሴት,ቆንጆ,ማንነት,የሚውቅ,ከበረ,እንጅ,ማንነት,ራስ,ሸጠ,ራስ,የሚዋርድ,,,,,,,,,,,,,,
4325,ለክብርት,ወረረ,ዳግማዊት,ሞገስ,አዲስ,አበባጎሃጽዮን,መንገድ,ነደለ,ስለተገባበጠ,ባህል,ስፖርት,ፌስቲቫል,ተካሄደ,ገበጣ,ማጫዎቻ,ቀረበ,ስል,ትህትና,ጠየቀ,ተጓዘ,ከበረ,,,,,,,,,,,,,,,
4326,ደገመ,አበረ,ተማረ,መጠን,አወቀ,ጥር,ተባለ,ግንኙነት,ነበረ,እርግጥ,ጻፈ,ነጥብ,ሰማ,አየር_መንገድ,ጠቀሰ,መንገድ,ግን,ልክ,በተጨማሪ,ነጣ,ገባ,ሴት,ብዙ,ስድብ,,,,,,,,,,,,
4327,ባርኔጣ,ወደቀ,አነሳ,እስከምያቅትህ,ሮጠ,አይደል,እንዴ,አመለጠ,ምነው,እገዛ,ሀገር,ወደደ,ሰጠ,መሰለ,,,,,,,,,,,,,,,,,,,,,,
4328,"""",ተባለ,ሀገር,"""",አረፍተነገር,ጀመረ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,ሞጣ,አራት,ጸጥታ,ሀላፊ,ቁጥጥር_ስር,ዋሉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,ውሸታም,"""ደግሞ",ወንድ,"ቆንጆ""",ተመቸ,ፊልም,ማጀቢያነት,አለፈ,ሚና,መሰለ,ኦቨርሬትድ,ሰቀለ,ጣሪያ,ገባ,ቻለ,እኮ,,,,,,,,,,,,,,,,,,,,
4331,ሚኒስትር,ሹመት,በህገመንግስቱ,ጠማ,ስልጣን,ካቢኔ,አባል,ሚኒስትር,ፓርላማ,ጠቈመ,ማስጸደቅ,ራስ,ሾመ,ቅርብ,ሾመ,ሚኒስትር,ሂደት,አለፈ,ጥያቄ,ያስነሳል,,,,,,,,,,,,,,,,
4332,ግንባታ,ፈቃድ,አላማ,መኖሪያ,ቤት,ህገወጥ,ግንባታ,ተቈጣጠረ,ካርታ,ውሱን,ግንባታ,ፍቅድጊዜ,ሸጠ,ገፋ,ኖረ,ረገጠ,ቀስ,አንዲሰራ,ማበረታታት,ገባ,ቀጣ,በማሰጨነቅ,ብዙ,ቾግር,,,,,,,,,,,,
4333,ማዝነው,ሳተ,በቃ,ቀረ,ትችት,ሀይማኖት,ሰጠ,መሰለ,ክርክር,ገጠመ,ፈረሰ,አየ,ናችው,,,,,,,,,,,,,,,,,,,,,,,
4334,መላ,ከፍተኛ,ትምህርት,የተንሰራፋውን,ችግር,ዩኒቨርስቲ,ዘገበ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,"""እዚህ",አገር,ነጻ_ውጥእ,በዛ,ነጻ,ወጣ,አወቀ,ነጻ,ወጣ,ኑሮ,ነጻ,"አደረጉ""",ሀይሌ,ገብረስላሴ,,,,,,,,,,,,,,,,,,,,,,
4336,ችግር,ጋላ,እንደሆን,ደም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,ተሸማቀቀ,ጭቆና,ታሪክ,ሁሌ,ፈጠራ,አሉ,ተረት,ግን,ውነተኛ,ታሪክ,የሄ,ለመደ,ባህርይ,አዲሰ,,,,,,,,,,,,,,,,,,,,,,
4338,ይሄኔ,የወደፊት,ሚስት,ሀብታም,ባል,ማገባው,አሰበ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,አዲስ_አበባ,ነዋሪ,መፈክር,ግልጽ,"""",ሰፋሪ,አል,ቤት,አዲስ_አበባ,ፈነቀለ,ኦሮሞ,ክልል,ተከብሀልና,እጅ,ስጥ,ሰጠ,"""",ባልደራስ,አዲስ_አበባ,ፓርቲ,ባአአፓ,ጠራ,ቻለ,ተሸነፈ,,,,,,,,,,,,
4340,ጅማ,አባ,ጅፈር,እድር,ኳስ,ፍቅር,ቀለደ,ከተማ,ከንቲባ,ኖረ,ክለብ,ፈረሰ,ነገ,ጨዋታ,ዛሬ,መንገድ,ጅማ,አባ,ጅፋሮች,ደሞዝ,ከፈለ,,,,,,,,,,,,,,,
4341,ህይወት,ዋዛ,መሰለ,ቀላል,ወቃ,ሞኝነት,ደስ,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,ህዳሴ_ግድብ,የሶስትዮሽ_ውይይት,ያለስምምነት,ተጠናቀቀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,❖ማንዩናይትድ,ተከታታይ,የፕሊግ,ጨዋታ,ኤምሪትስ,ጎል,ቈጠረ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,ጠቀለለ_ሚኒስትር,አቢይ_አህመድ,ቦረና_ዞን,ያቤሎ_ከተማ,ጉብኝት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,ኡፍ,ታበየ,ግን,ውነት,ጠላ,ወላጅ,ቤተ,መንግስት,መጣ,ልጅ,ሰጠ,መልካም,መሰለ,እኮ,ጉዳዪ,ቤተሰብ,ህዝብ,ጭምር,,,,,,,,,,,,,,,,,,
4346,እውነት,ተኛ,መጣ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,ሳምንት,ጊዜ,ወስጥ,አራት,ሚሊየን_ብር,ተጠጋ,ዋጋ,ያለቸው,ኮንትሮባንድ,እቃ,ያዘ,ገባ,ሚኒስቴር,አወቀ,ኢትዮ,ኤፍ,ኤም,ታህሳስ,ቀን,አመመ,,,,,,,,,,,,,,,,
4348,ውነተኛ,አማራ,አስማረ,ዳኘ,ሸዋ,ነውውውውውውው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,ደህና,ደራ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,እንዴ,ምነው,እናት,መሰለ,መካሪ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,አሰልጣኝ,ክፍሌ,ቦልተና,ክፍል,ቀደምት,የአሰልጣኝነት,አመት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,ክልል,ገታ,ወግ,ኢትዮጵያዊነትን,ፈተነ,ሰም,ጎንደሩን,ህጻን,ጠለፋ,ግድያ,ሸፈነ,ሴት,ተማረ,ጠለፋ,ከሚያጧጡፈው,ዘውገኛ,ጸረኢትዮጵያ,ሸኔ,ተሻለ,ኢትዮጵያዊ,ዘውገኝነት,ተራ,,,,,,,,,,,,,,
4353,መታ,ኢንፊልትሬት,ድርግ,አጣ,ታየ,ቪዲዮ,ገራ,እንየው,ሀቅ,ዘመቻ,አካል,,,,,,,,,,,,,,,,,,,,,,,,,
4354,ማታ,ችግር,እንዴ,ሰላምዬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,እለት,አምና,ቻምፒዮን,መቐለ_እንደርታ,የምናካሂደው,ታሪካዊ,ግጥሚያ,አመለጠ,ገባ,አሸናፊነት_መለሰ,እለት,ቅዱስ_ጊዮርጊስ,ኳስ,ንጉስ,,,,,,,,,,,,,,,,,,,,,,
4356,ሉቃስ_ወንጌል,እነሆ,ህዝብ,ታላቅ,ደስታ_ምስራች,ነገረ,ፈራ,ዛሬ,ዳዊት,ከተማ,መድሀኒት,እርስ,ክርስቶስ,ጌታ,ወለደ,,,,,,,,,,,,,,,,,,,,,
